# OVEREXPRESSION SIMULATIONS
# FBA model ../../ModelFiles/ecFBA/Modified/reducedEcYeast_modified_withDamage.mat with objective max. growth (parsimonious)
# Boolean model ../../ModelFiles/Boolean/Modified/rules.txt, ../../ModelFiles/Boolean/Modified/species.txt
# TF layer ../../ModelFiles/Boolean/Modified/TFtargets.txt
# non-metabolic damage formation f0 = 0.0001
# damage repair r0 = 0.0005
enzyme(s)	standard name	pathway	overexpression span	rls	rls change	enzyme change	lcc	time phase 1	rls phase 1	damage phase 1	time phase 2	rls phase 2	damage phase 2	time phase 3	rls phase 3	damage phase 3	status
GND1	YHR183W	Pentose phosphate	phase 3	22	0.9565217391304348	0.9533907896539823	-0.9328255198230354	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	0.1	0.0	0.2085109682378283	dead (overexpression)
COX23	YHR116W	Oxidative Phosphorylation	phase 3	23	1.0	1.0148093477071243	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	6.299999999999994	1.0	0.2704278441318048	dead (regular)
SOL3	YHR163W	Pentose phosphate	phase 3	22	0.9565217391304348	0.9534538067168342	-0.9340884356549488	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	0.1	0.0	0.2085109682378283	dead (overexpression)
ALD5	YER073W	Phenylalanine, tyrosine, and tryptophan biosynthesis (aromatic amino acids)	phase 3	23	1.0	1.2846038999705314	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	7.29999999999999	1.0	0.27032541815619104	dead (regular)
GPP2	YER062C	Anaerobic excretion	phase 3	23	1.0	1.280701753842101	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	6.299999999999994	1.0	0.2704278441318048	dead (regular)
NDE1	YMR145C	Oxidative Phosphorylation	phase 3	23	1.0	NaN	NaN	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	6.199999999999994	1.0	0.270438090109829	dead (regular)
GPP1	YIL053W	Anaerobic excretion	phase 3	23	1.0	1.0	NaN	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	6.199999999999994	1.0	0.270438090109829	dead (regular)
GPD2	YOL059W	Anaerobic excretion	phase 3	23	1.0	NaN	NaN	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	6.199999999999994	1.0	0.270438090109829	dead (regular)
ERR3	YMR323W	Glycolysis	phase 3	23	1.0	1.0141103144524022	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	6.199999999999994	1.0	0.270438090109829	dead (regular)
CIT3	YPR001W	TCA	phase 3	23	1.0	1.2475968175475514	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	6.199999999999994	1.0	0.270438090109829	dead (regular)
ALD4	YOR374W	Phenylalanine, tyrosine, and tryptophan biosynthesis (aromatic amino acids)	phase 3	23	1.0	1.2482435035675188	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	6.199999999999994	1.0	0.270438090109829	dead (regular)
RPE1	YJL121C	Pentose phosphate	phase 3	23	1.0	1.0240631540755656	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	6.199999999999994	1.0	0.270438090109829	dead (regular)
SDH9	YJL045W	TCA	phase 3	23	1.0	1.349112803209788	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	6.199999999999994	1.0	0.270438090109829	dead (regular)
COX16	YJL003W	Oxidative Phosphorylation	phase 3	23	1.0	1.0148093477071243	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	6.299999999999994	1.0	0.2704278441318048	dead (regular)
ALD2	YMR170C	Phenylalanine, tyrosine, and tryptophan biosynthesis (aromatic amino acids)	phase 3	23	1.0	1.2722664920749092	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	6.199999999999994	1.0	0.270438090109829	dead (regular)
PYK2	YOR347C	Glycolysis	phase 3	23	1.0	1.1212248370576918	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	6.199999999999994	1.0	0.270438090109829	dead (regular)
ACS2	YLR153C	Other	phase 3	23	1.0	1.0	NaN	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	6.199999999999994	1.0	0.270438090109829	dead (regular)
COX18	YGR062C	Oxidative Phosphorylation	phase 3	23	1.0	1.0148093477071243	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	6.299999999999994	1.0	0.2704278441318048	dead (regular)
LSC2	YGR244C	TCA	phase 3	23	1.0	2.7202696782390707	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	20.30000000000002	1.0	0.2689994578623286	dead (regular)
SOL4	YGR248W	Pentose phosphate	phase 3	23	1.0	1.0306117477270031	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	6.199999999999994	1.0	0.270438090109829	dead (regular)
GND2	YGR256W	Pentose phosphate	phase 3	23	1.0	1.0306727928501624	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	6.199999999999994	1.0	0.270438090109829	dead (regular)
LSC1	YOR142W	TCA	phase 3	23	1.0	2.75206063591513	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	20.600000000000023	1.0	0.26896898070293984	dead (regular)
ALD6	YPL061W	Anaerobic excretion	phase 3	23	1.0	1.0	NaN	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	6.199999999999994	1.0	0.270438090109829	dead (regular)
OLI1	Q0130	Oxidative Phosphorylation	phase 3	23	1.0	1.0710234804179621	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	8.599999999999985	1.0	0.2701923562309261	dead (regular)
TIM11	YDR322C-A	Oxidative Phosphorylation	phase 3	23	1.0	1.0710234752935472	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	8.599999999999985	1.0	0.2701923562309261	dead (regular)
ATP18	YML081C-A	Oxidative Phosphorylation	phase 3	23	1.0	1.0726489598606346	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	8.699999999999985	1.0	0.2701821249964923	dead (regular)
ATP19	YOL077W-A	Oxidative Phosphorylation	phase 3	23	1.0	1.0710234767687627	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	8.599999999999985	1.0	0.2701923562309261	dead (regular)
GPD1	YDL022W	Anaerobic excretion	phase 3	23	1.0	1.0772946858405796	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	6.299999999999994	1.0	0.2704278441318048	dead (regular)
SDH1	YKL148C	TCA	phase 3	23	1.0	2.025431173403778	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	13.999999999999966	1.0	0.2696407470860992	dead (regular)
COX12	YLR038C	Oxidative Phosphorylation	phase 3	22	0.9565217391304348	0.73277677025108	-0.16270389707667599	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	0.1	0.0	0.2085109682378283	dead (overexpression)
ACS1	YAL054C	Other	phase 3	23	1.0	1.3483885831994142	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	6.299999999999994	1.0	0.2704278441318048	dead (regular)
HFD1	YMR110C	Phenylalanine, tyrosine, and tryptophan biosynthesis (aromatic amino acids)	phase 3	23	1.0	1.0530898509921824	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	6.199999999999994	1.0	0.270438090109829	dead (regular)
COX20	YDR231C	Oxidative Phosphorylation	phase 3	23	1.0	1.0148093477071243	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	6.299999999999994	1.0	0.2704278441318048	dead (regular)
YLR446W	YLR446W	Glycolysis	phase 3	23	1.0	1.0	NaN	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	6.199999999999994	1.0	0.270438090109829	dead (regular)
ATP17	YDR377W	Oxidative Phosphorylation	phase 3	23	1.0	1.0710234767019002	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	8.599999999999985	1.0	0.2701923562309261	dead (regular)
NDE2	YDL085W	Oxidative Phosphorylation	phase 3	23	1.0	1.2866970807067626	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	6.299999999999994	1.0	0.2704278441318048	dead (regular)
FAP7	YDL166C	Salvage pathways	phase 3	23	1.0	1.0419632639072118	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	6.199999999999994	1.0	0.270438090109829	dead (regular)
ATP16	YDL004W	Oxidative Phosphorylation	phase 3	23	1.0	1.0693987213985359	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	8.499999999999986	1.0	0.27020258807925235	dead (regular)
RKI1	YOR095C	Pentose phosphate	phase 3	23	1.0	1.0088160570976732	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	6.199999999999994	1.0	0.270438090109829	dead (regular)
ATP20	YPR020W	Oxidative Phosphorylation	phase 3	23	1.0	1.0710234771703648	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	8.599999999999985	1.0	0.2701923562309261	dead (regular)
ATP14	YLR295C	Oxidative Phosphorylation	phase 3	23	1.0	1.0693987233648932	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	8.499999999999986	1.0	0.27020258807925235	dead (regular)
COX19	YLL018C-A	Oxidative Phosphorylation	phase 3	23	1.0	1.0148093477071243	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	6.299999999999994	1.0	0.2704278441318048	dead (regular)
SOD1	YJR104C	Oxidative stress	phase 3	22	0.9565217391304348	0.5530120378384756	-0.09726942233369101	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	0.1	0.0	0.2085109682378283	dead (overexpression)
SOD2	YHR008C	Oxidative stress	phase 3	23	1.0	NaN	NaN	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	6.199999999999994	1.0	0.270438090109829	dead (regular)
GPX3	YIR037W	Oxidative stress	phase 3	22	0.9565217391304348	0.43366143791983647	-0.0767707936218742	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	0.1	0.0	0.2085109682378283	dead (overexpression)
GLR1	YPL091W	Oxidative stress	phase 3	22	0.9565217391304348	0.4659273209962108	-0.08140888418157924	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	0.1	0.0	0.2085109682378283	dead (overexpression)
TRX3	YCR083W	Oxidative stress	phase 3	23	1.0	1.2672033880947158	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	6.199999999999994	1.0	0.270438090109829	dead (regular)
TRR2	YHR106W	Oxidative stress	phase 3	23	1.0	1.2672084862939827	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	6.199999999999994	1.0	0.270438090109829	dead (regular)
CTA1	YDR256C	Oxidative stress	phase 3	23	1.0	1.0	NaN	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	6.199999999999994	1.0	0.270438090109829	dead (regular)
GPX1	YKL026C	Oxidative stress	phase 3	23	1.0	1.2672039134570974	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	6.199999999999994	1.0	0.270438090109829	dead (regular)
GPX2	YBR244W	Oxidative stress	phase 3	23	1.0	1.1363226725352091	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	6.199999999999994	1.0	0.270438090109829	dead (regular)
TRX1	YLR043C	Oxidative stress	phase 3	23	1.0	NaN	NaN	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	6.199999999999994	1.0	0.270438090109829	dead (regular)
TRX2	YGR209C	Oxidative stress	phase 3	23	1.0	1.0531350020095804	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	6.199999999999994	1.0	0.270438090109829	dead (regular)
TRR1	YDR353W	Oxidative stress	phase 3	23	1.0	1.0531350020095822	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	6.199999999999994	1.0	0.270438090109829	dead (regular)
CTT1	YGR088W	Oxidative stress	phase 3	23	1.0	NaN	NaN	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	6.199999999999994	1.0	0.270438090109829	dead (regular)
PGM2,PGM1	YMR105C,YKL127W	Galactose metabolism	phase 3	23	1.0	1.1102748764269552	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	6.199999999999994	1.0	0.270438090109829	dead (regular)
YLR446W,GLK1,HXK1,HXK2	YLR446W,YCL040W,YFR053C,YGL253W	Glycolysis	phase 3	22	0.9565217391304348	0.9737397698950898	-1.6556694551368611	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	0.1	0.0	0.2085109682378283	dead (overexpression)
TDH3,TDH1,TDH2	YGR192C,YJL052W,YJR009C	Glycolysis	phase 3	23	1.0	1.0120130253961614	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	0.1	0.0	0.2085109682378283	dead (regular)
ERR2,ENO1,ENO2,ERR3,ERR1	YPL281C,YGR254W,YHR174W,YMR323W,YOR393W	Glycolysis	phase 3	23	1.0	1.017080392824854	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	6.199999999999994	1.0	0.270438090109829	dead (regular)
CDC19,PYK2	YAL038W,YOR347C	Glycolysis	phase 3	23	1.0	1.017427614538808	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	0.1	0.0	0.2085109682378283	dead (regular)
SOL4,SOL3	YGR248W,YHR163W	Pentose phosphate	phase 3	22	0.9565217391304348	0.9526553710695219	-0.9183356560552968	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	0.1	0.0	0.2085109682378283	dead (overexpression)
GND2,GND1	YGR256W,YHR183W	Pentose phosphate	phase 3	22	0.9565217391304348	0.9525876050320761	-0.9170230885611189	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	0.1	0.0	0.2085109682378283	dead (overexpression)
TKL2,TKL1	YBR117C,YPR074C	Pentose phosphate	phase 3	23	1.0	1.0132097839028644	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	6.199999999999994	1.0	0.270438090109829	dead (regular)
GPD1,GPD2	YDL022W,YOL059W	Anaerobic excretion	phase 3	23	1.0	1.0772946858405796	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	6.299999999999994	1.0	0.2704278441318048	dead (regular)
GPP2,GPP1	YER062C,YIL053W	Anaerobic excretion	phase 3	23	1.0	1.0772946858405787	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	6.299999999999994	1.0	0.2704278441318048	dead (regular)
PDC6,PDC1,PDC5	YGR087C,YLR044C,YLR134W	Anaerobic excretion	phase 3	23	1.0	1.0041508991870327	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	6.199999999999994	1.0	0.270438090109829	dead (regular)
ADH5,ADH1	YBR145W,YOL086C	Anaerobic excretion	phase 3	23	1.0	1.0140062850038443	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	6.199999999999994	1.0	0.270438090109829	dead (regular)
HFD1,ALD2,ALD5,ALD4	YMR110C,YMR170C,YER073W,YOR374W	Phenylalanine, tyrosine, and tryptophan biosynthesis (aromatic amino acids)	phase 3	23	1.0	1.2485687171555553	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	7.799999999999988	1.0	0.27027422820962	dead (regular)
DAL7,MLS1	YIR031C,YNL117W	Anaplerotic reactions 	phase 3	23	1.0	1.279631583105959	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	6.199999999999994	1.0	0.270438090109829	dead (regular)
ACS1,ACS2	YAL054C,YLR153C	Other	phase 3	23	1.0	1.0440321008250806	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	6.299999999999994	1.0	0.2704278441318048	dead (regular)
FAP7,ADK1	YDL166C,YDR226W	Salvage pathways	phase 3	23	1.0	1.0419632639072118	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	6.199999999999994	1.0	0.270438090109829	dead (regular)
PYC2,PYC1	YBR218C,YGL062W	TCA	phase 3	23	1.0	1.0337995469046903	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	6.399999999999993	1.0	0.2704175987685208	dead (regular)
CIT1,CIT3	YNR001C,YPR001W	TCA	phase 3	23	1.0	2.8232051545547696	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	22.40000000000005	1.0	0.268786232905354	dead (regular)
SDH9,SDH1	YJL045W,YKL148C	TCA	phase 3	23	1.0	2.701021621051415	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	20.000000000000014	1.0	0.2690299405080997	dead (regular)
NDE2,NDE1	YDL085W,YMR145C	Oxidative Phosphorylation	phase 3	23	1.0	1.2866970807067626	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	6.299999999999994	1.0	0.2704278441318048	dead (regular)
COX5B,COX6,COX4,COX8,COX7,COX13,COX12,COX11,COX23,COX16,COX18,COX20,COX19	YIL111W,YHR051W,YGL187C,YLR395C,YMR256C,YGL191W,YLR038C,YPL132W,YHR116W,YJL003W,YGR062C,YDR231C,YLL018C-A	Oxidative Phosphorylation	phase 3	22	0.9565217391304348	0.830934351258352	-0.2571679178660655	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	0.1	0.0	0.2085109682378283	dead (overexpression)
SOD1,SOD2	YJR104C,YHR008C	Oxidative stress	phase 3	22	0.9565217391304348	0.5530120378384756	-0.09726942233369101	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	0.1	0.0	0.2085109682378283	dead (overexpression)
GPX1,GPX2	YKL026C,YBR244W	Oxidative stress	phase 3	23	1.0	1.1805378328652087	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	6.199999999999994	1.0	0.270438090109829	dead (regular)
TRX1,TRX2	YLR043C,YGR209C	Oxidative stress	phase 3	23	1.0	1.0531350020095804	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188791332471	6.199999999999994	1.0	0.270438090109829	dead (regular)
